FundType,PFId,PrjCode,AllSrc,PrjTitle,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLocBenClustAgg1,AdmLocCord1,AdmLocClustBdg1,AYr,PrjCycleStatus
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,447##447##447##447,"6.93277841,43.32988331",6000.057,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,447##447##447##447,"6.93277841,43.32988331",6000.057,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,447##447##447##447,"6.93277841,43.32988331",6000.057,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,12526##12526##12528##12528,"6.93277841,43.32988331",168001.599,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,12526##12526##12528##12528,"6.93277841,43.32988331",168001.599,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,447##447##447##447,"6.93277841,43.32988331",6000.057,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,447##447##447##447,"6.93277841,43.32988331",6000.057,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,447##447##447##447,"6.93277841,43.32988331",6000.057,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,447##447##447##447,"6.93277841,43.32988331",6000.057,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,894##894##894##894,"6.93277841,43.32988331",12000.114,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,447##447##447##447,"6.93277841,43.32988331",6000.057,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,447##447##447##447,"6.93277841,43.32988331",6000.057,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,13873##13873##13878##13878,"6.93277841,43.32988331",186001.77,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,447##447##447##447,"6.93277841,43.32988331",6000.057,2017,Under Refund
CBPF,53,ETH-17/DDA-3379/ETH-17/DDA-3379/A/UN/6744,2,"Emergency livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones (Dollo, Korahey, and Shabelle) of Somali region of Ethiopia in response to persistent drought",6,100,34##35##36##,Somali,447##447##447##447,"6.93277841,43.32988331",6000.057,2017,Under Refund
CBPF,53,ETH-18/DDA-3379/RA1/A/UN/10321,1,"Emergency Seed and Livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones and 5 woredas  (Assayita, Dalfagi, Dewe, Teru and Yalo,) of Afar region",6,100,55##56##57##,Afar,2705##5251##3978##3978,"12.03644506,40.77273541",95998.716,2018,Under Refund
CBPF,53,ETH-18/DDA-3379/RA1/A/UN/10321,1,"Emergency Seed and Livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones and 5 woredas  (Assayita, Dalfagi, Dewe, Teru and Yalo,) of Afar region",6,100,55##56##57##,Afar,1578##3063##2320##2320,"12.03644506,40.77273541",55999.251,2018,Under Refund
CBPF,53,ETH-18/DDA-3379/RA1/A/UN/10321,1,"Emergency Seed and Livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones and 5 woredas  (Assayita, Dalfagi, Dewe, Teru and Yalo,) of Afar region",6,100,55##56##57##,Afar,1578##3063##2320##2320,"12.03644506,40.77273541",55999.251,2018,Under Refund
CBPF,53,ETH-18/DDA-3379/RA1/A/UN/10321,1,"Emergency Seed and Livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones and 5 woredas  (Assayita, Dalfagi, Dewe, Teru and Yalo,) of Afar region",6,100,55##56##57##,Afar,3834##7443##5640##5640,"12.03644506,40.77273541",135998.181,2018,Under Refund
CBPF,53,ETH-18/DDA-3379/RA1/A/UN/10321,1,"Emergency Seed and Livestock response to save lives and livelihoods of drought affected pastoral and agro-pastoral communities in three zones and 5 woredas  (Assayita, Dalfagi, Dewe, Teru and Yalo,) of Afar region",6,100,55##56##57##,Afar,1578##3063##2320##2320,"12.03644506,40.77273541",55999.251,2018,Under Refund
CBPF,59,MM-18/DDA-3415/SA1/FS/UN/9762,2,Improving food and nutrition security of the most vulnerable population in Northern Rakhine State,6,100,19##20##21##,Rakhine,3009##3176##1078##1095,"19.50000000,94.00000000",227697.3,2018,Project Closed
CBPF,59,MM-18/DDA-3415/SA1/FS/UN/9762,2,Improving food and nutrition security of the most vulnerable population in Northern Rakhine State,6,100,19##20##21##,Rakhine,3169##3345##1136##1153,"19.50000000,94.00000000",239681.368,2018,Project Closed
CBPF,59,MM-18/DDA-3415/SA1/FS/UN/9762,2,Improving food and nutrition security of the most vulnerable population in Northern Rakhine State,6,100,19##20##21##,Rakhine,1742##1839##624##634,"19.50000000,94.00000000",131824.752,2018,Project Closed
CBPF,59,MM-20/DDA-3415/SA2/FS/UN/17826,2,"Farming and Livelihood support  to 1,200 Landless and Most Vulnerable Farmers in Maungdaw and Buthiduang Townships, Rakhine State, Myanmar",6,100,19##20##21##,Rakhine,967##1036##736##740,"19.50000000,94.00000000",124835.83,2020,Project Closed
CBPF,59,MM-20/DDA-3415/SA2/FS/UN/17826,2,"Farming and Livelihood support  to 1,200 Landless and Most Vulnerable Farmers in Maungdaw and Buthiduang Townships, Rakhine State, Myanmar",6,100,19##20##21##,Rakhine,968##1036##737##740,"19.50000000,94.00000000",124835.83,2020,Project Closed
CBPF,60,PAK-19/DDA-3474/PAK/FS/UN/12235,2,Drought Response for Sindh and Balochistan 2019,6,100,28##29##30##,Balochistan,26619##23961##14021##12621,"28.32720000,65.89310000",454956.37,2019,Project Closed
CBPF,60,PAK-19/DDA-3474/PAK/FS/UN/12235,2,Drought Response for Sindh and Balochistan 2019,6,100,28##29##30##,Sindh,13614##12255##7170##6454,"26.00970000,68.77360000",244976.51,2019,Project Closed
CBPF,62,CBPF-SYR-23-R-UN-24844,1,Emergency support to the earthquake affected farmers in Lattakia through irrigation systems restoration ,6,100,40##41##42##43##,Lattakia,1015##1085##700##700,"35.53914900,35.78956900",30000,2023,TR Draft
CBPF,62,CBPF-SYR-23-R-UN-24844,1,Emergency support to the earthquake affected farmers in Lattakia through irrigation systems restoration ,6,100,40##41##42##43##,Lattakia,1885##2015##1300##1300,"35.53914900,35.78956900",27000,2023,TR Draft
CBPF,62,CBPF-SYR-23-R-UN-24844,1,Emergency support to the earthquake affected farmers in Lattakia through irrigation systems restoration ,6,100,40##41##42##43##,Lattakia,1885##2015##1300##1300,"35.53914900,35.78956900",36000,2023,TR Draft
CBPF,62,CBPF-SYR-23-R-UN-24844,1,Emergency support to the earthquake affected farmers in Lattakia through irrigation systems restoration ,6,100,40##41##42##43##,Lattakia,2320##2480##1600##1600,"35.53914900,35.78956900",60000,2023,TR Draft
CBPF,62,CBPF-SYR-23-R-UN-24844,1,Emergency support to the earthquake affected farmers in Lattakia through irrigation systems restoration ,6,100,40##41##42##43##,Lattakia,435##465##300##300,"35.53914900,35.78956900",6000,2023,TR Draft
CBPF,62,CBPF-SYR-23-R-UN-24844,1,Emergency support to the earthquake affected farmers in Lattakia through irrigation systems restoration ,6,100,40##41##42##43##,Lattakia,580##620##400##400,"35.53914900,35.78956900",6000,2023,TR Draft
CBPF,62,CBPF-SYR-23-R-UN-24844,1,Emergency support to the earthquake affected farmers in Lattakia through irrigation systems restoration ,6,100,40##41##42##43##,Lattakia,7279##7781##5020##5020,"35.53914900,35.78956900",114000,2023,TR Draft
CBPF,62,CBPF-SYR-23-R-UN-24844,1,Emergency support to the earthquake affected farmers in Lattakia through irrigation systems restoration ,6,100,40##41##42##43##,Lattakia,870##930##600##600,"35.53914900,35.78956900",15000,2023,TR Draft
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Aleppo,626##669##432##432,"36.20601300,37.15242000",45000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Aleppo,417##446##288##288,"36.20601300,37.15242000",30000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Aleppo,208##223##144##144,"36.20601300,37.15242000",15000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Aleppo,208##223##144##144,"36.20601300,37.15242000",15000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Aleppo,1480##1576##1008##1008,"36.20601300,37.15242000",105000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Aleppo,208##223##144##144,"36.20601300,37.15242000",15000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Aleppo,208##223##144##144,"36.20601300,37.15242000",15000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Aleppo,208##223##144##144,"36.20601300,37.15242000",15000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Aleppo,1252##1339##864##864,"36.20601300,37.15242000",90000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Aleppo,417##446##288##288,"36.20601300,37.15242000",30000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Aleppo,417##446##288##288,"36.20601300,37.15242000",30000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Dar'a,1461##1562##1008##1008,"32.62410200,36.10494400",105000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Dar'a,208##223##144##144,"32.62410200,36.10494400",15000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Dar'a,0##0##0##0,"32.62410200,36.10494400",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Dar'a,0##0##0##0,"32.62410200,36.10494400",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Dar'a,208##223##144##144,"32.62410200,36.10494400",15000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Dar'a,417##446##288##288,"32.62410200,36.10494400",30000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Dar'a,0##0##0##0,"32.62410200,36.10494400",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Dar'a,0##0##0##0,"32.62410200,36.10494400",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Dar'a,0##0##0##0,"32.62410200,36.10494400",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Dar'a,0##0##0##0,"32.62410200,36.10494400",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Dar'a,835##892##576##576,"32.62410200,36.10494400",60000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Dar'a,0##0##0##0,"32.62410200,36.10494400",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Dar'a,1461##1562##1008##1008,"32.62410200,36.10494400",105000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Dar'a,626##669##432##432,"32.62410200,36.10494400",45000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Hama,626##669##432##432,"35.13374200,36.76129100",45000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Hama,417##446##288##288,"35.13374200,36.76129100",30000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Hama,835##892##576##576,"35.13374200,36.76129100",60000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Hama,626##669##432##432,"35.13374200,36.76129100",45000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Hama,626##669##432##432,"35.13374200,36.76129100",45000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Hama,1461##1562##1008##1008,"35.13374200,36.76129100",105000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Hama,626##669##432##432,"35.13374200,36.76129100",45000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Hama,626##669##432##432,"35.13374200,36.76129100",45000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Hama,835##892##576##576,"35.13374200,36.76129100",60000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Idleb,0##0##0##0,"35.92900800,36.63527600",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##43##,Idleb,0##0##0##0,"35.92900800,36.63527600",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,626##669##432##432,"35.53914900,35.78956900",45000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,1461##1562##1008##1008,"35.53914900,35.78956900",105000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,417##446##288##288,"35.53914900,35.78956900",30000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,208##223##144##144,"35.53914900,35.78956900",15000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,417##446##288##288,"35.53914900,35.78956900",30000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,208##223##144##144,"35.53914900,35.78956900",15000,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/RA/FSA/UN/3151,1,Emergency agriculture and food security assistance to crisis affected people in Syria,6,100,40##41##42##,Lattakia,0##0##0##0,"35.53914900,35.78956900",0,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/SA/FSA/UN/2525,2,Life-saving assistance to vulnerable IDPs and host communities in Sweida and Rif Damascus for backyard poultry raising for eggs production,6,100,40##41##42##43##,As-Sweida,717##767##495##495,"32.70681100,36.56799100",110000.003,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/SA/FSA/UN/2525,2,Life-saving assistance to vulnerable IDPs and host communities in Sweida and Rif Damascus for backyard poultry raising for eggs production,6,100,40##41##42##43##,As-Sweida,652##697##450##450,"32.70681100,36.56799100",100000.003,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/SA/FSA/UN/2525,2,Life-saving assistance to vulnerable IDPs and host communities in Sweida and Rif Damascus for backyard poultry raising for eggs production,6,100,40##41##42##43##,As-Sweida,717##767##495##495,"32.70681100,36.56799100",110000.003,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/SA/FSA/UN/2525,2,Life-saving assistance to vulnerable IDPs and host communities in Sweida and Rif Damascus for backyard poultry raising for eggs production,6,100,40##41##42##43##,Rural Damascus,456##488##315##315,"33.32451400,36.21611100",70000.002,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/SA/FSA/UN/2525,2,Life-saving assistance to vulnerable IDPs and host communities in Sweida and Rif Damascus for backyard poultry raising for eggs production,6,100,40##41##42##43##,Rural Damascus,783##837##540##540,"33.32451400,36.21611100",120000.004,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/SA/FSA/UN/2525,2,Life-saving assistance to vulnerable IDPs and host communities in Sweida and Rif Damascus for backyard poultry raising for eggs production,6,100,40##41##42##43##,Rural Damascus,848##906##585##585,"33.32451400,36.21611100",130000.004,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/SA/FSA/UN/2525,2,Life-saving assistance to vulnerable IDPs and host communities in Sweida and Rif Damascus for backyard poultry raising for eggs production,6,100,40##41##42##43##,Rural Damascus,261##279##180##180,"33.32451400,36.21611100",40000.001,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/SA/FSA/UN/2525,2,Life-saving assistance to vulnerable IDPs and host communities in Sweida and Rif Damascus for backyard poultry raising for eggs production,6,100,40##41##42##43##,Rural Damascus,587##627##405##405,"33.32451400,36.21611100",90000.003,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/SA/FSA/UN/2525,2,Life-saving assistance to vulnerable IDPs and host communities in Sweida and Rif Damascus for backyard poultry raising for eggs production,6,100,40##41##42##43##,Rural Damascus,326##348##225##225,"33.32451400,36.21611100",50000.002,2016,Project Closed
CBPF,62,SYR-16/DDA-3558/SA/FSA/UN/2525,2,Life-saving assistance to vulnerable IDPs and host communities in Sweida and Rif Damascus for backyard poultry raising for eggs production,6,100,40##41##42##43##,Rural Damascus,1178##1259##810##810,"33.32451400,36.21611100",180000.005,2016,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##,Aleppo,376##761##551##551,"36.20601300,37.15242000",90000.015,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##,Aleppo,758##1532##1104##1104,"36.20601300,37.15242000",180000.031,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##,Aleppo,334##677##490##490,"36.20601300,37.15242000",80000.014,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##,Aleppo,334##677##490##490,"36.20601300,37.15242000",80000.014,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##,Aleppo,334##677##490##490,"36.20601300,37.15242000",80000.014,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##,Aleppo,334##677##490##490,"36.20601300,37.15242000",80000.014,2017,Project Closed
