FundType,PFId,PrjCode,AllSrc,PrjTitle,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLocBenClustAgg1,AdmLocCord1,AdmLocClustBdg1,AYr,PrjCycleStatus
CBPF,64,YEM-18/3420/RA1-2018/Health/NGO/9561,1,"Enhancement of Taizz  Governorate Health Preparedness Capacity in Maqbanah, Al Mukha, Al Wazi'iyah , Jabal Habashy, Shara'b Ar Rawnah, Mawza and At Tazya'ah districts.",7,100.00,31##32##,Taizz,2504##3221##2981##3220,"13.39753802,43.68772167",99551.190,2018,Under Audit
CBPF,64,YEM-18/3420/RA1-2018/Health/NGO/9561,1,"Enhancement of Taizz  Governorate Health Preparedness Capacity in Maqbanah, Al Mukha, Al Wazi'iyah , Jabal Habashy, Shara'b Ar Rawnah, Mawza and At Tazya'ah districts.",7,100.00,31##32##,Taizz,1876##2412##2234##2412,"13.39753802,43.68772167",74663.393,2018,Under Audit
CBPF,64,YEM-18/3420/RA1-2018/Health/NGO/9561,1,"Enhancement of Taizz  Governorate Health Preparedness Capacity in Maqbanah, Al Mukha, Al Wazi'iyah , Jabal Habashy, Shara'b Ar Rawnah, Mawza and At Tazya'ah districts.",7,100.00,31##32##,Taizz,2502##3217##2979##3217,"13.39753802,43.68772167",99551.190,2018,Under Audit
CBPF,64,YEM-18/3420/RA1-2018/Health/NGO/9564,1,Preparedness response project in Far Al Udayn district of Ibb governorate and Shara'b Ar Rawna district of Taiz governorate.,7,100.00,31##32##,Ibb,716##2147##358##358,"14.05521633,44.26319019",199999.140,2018,Project Closed
CBPF,64,YEM-18/3420/RA1-2018/Health/NGO/9564,1,Preparedness response project in Far Al Udayn district of Ibb governorate and Shara'b Ar Rawna district of Taiz governorate.,7,100.00,31##32##,Taizz,1074##3221##537##537,"13.39753802,43.68772167",299998.710,2018,Project Closed
CBPF,64,YEM-18/3420/SA1/FSAC/INGO/10409,2,Emergency food security assistance to severely food insecure rural households   In Aslam distirct of Hajjah governorate,6,100.00,31##,Hajjah,0##0##0##0,"16.27488061,43.11225315",0.000,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/FSAC/INGO/10409,2,Emergency food security assistance to severely food insecure rural households   In Aslam distirct of Hajjah governorate,6,100.00,31##32##,Hajjah,2415##2310##2940##2835,"16.27488061,43.11225315",819228.380,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/FSAC/NGO/10366,2,Unconditional Cash Transfers in Al Mukha (1500 HHs) and Dhubab (1500 HHs) Districts in Taiz - 6 Rounds.,6,100.00,31##32##,Taizz,1890##2205##3150##3255,"13.39753802,43.68772167",762533.000,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/FSAC/NGO/10366,2,Unconditional Cash Transfers in Al Mukha (1500 HHs) and Dhubab (1500 HHs) Districts in Taiz - 6 Rounds.,6,100.00,31##32##,Taizz,1890##2205##3150##3255,"13.39753802,43.68772167",762533.000,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/FSAC/NGO/10371,2,Food Security Response for most vulnerable and affected households in Al Udayn district of Ibb governorate,6,100.00,31##32##,Ibb,4270##4445##875##910,"14.05521633,44.26319019",914999.800,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/Health-WASH/NGO/10417,2,"Provision of Minimum Service Package of Lifesaving Integrated Emergency Health Care  and Wash services and Response for the most Vulnerable Population groups ( IDPs and host Population )in the 7 Target Districts of Maqbanah, At Ta'iziyah, Jabal Habashy, Al Wazi'iyah, Mawza’a, Al Ma'afer and Dhubab in Taizz governorate.",7|||11,70.00|||30.00,31##32##,Taizz,1976##2229##1884##1857|||846##955##807##796,"13.39753802,43.68772167",78420.863|||33608.941,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/Health-WASH/NGO/10417,2,"Provision of Minimum Service Package of Lifesaving Integrated Emergency Health Care  and Wash services and Response for the most Vulnerable Population groups ( IDPs and host Population )in the 7 Target Districts of Maqbanah, At Ta'iziyah, Jabal Habashy, Al Wazi'iyah, Mawza’a, Al Ma'afer and Dhubab in Taizz governorate.",7|||11,70.00|||30.00,31##32##,Taizz,1235##1393##1177##1161|||529##597##504##497,"13.39753802,43.68772167",49013.040|||21005.588,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/Health-WASH/NGO/10417,2,"Provision of Minimum Service Package of Lifesaving Integrated Emergency Health Care  and Wash services and Response for the most Vulnerable Population groups ( IDPs and host Population )in the 7 Target Districts of Maqbanah, At Ta'iziyah, Jabal Habashy, Al Wazi'iyah, Mawza’a, Al Ma'afer and Dhubab in Taizz governorate.",7|||11,70.00|||30.00,31##32##,Taizz,2099##2368##2002##1973|||899##1015##858##845,"13.39753802,43.68772167",83322.167|||35709.500,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/Health-WASH/NGO/10417,2,"Provision of Minimum Service Package of Lifesaving Integrated Emergency Health Care  and Wash services and Response for the most Vulnerable Population groups ( IDPs and host Population )in the 7 Target Districts of Maqbanah, At Ta'iziyah, Jabal Habashy, Al Wazi'iyah, Mawza’a, Al Ma'afer and Dhubab in Taizz governorate.",7|||11,70.00|||30.00,31##32##,Taizz,1111##1253##1060##1044|||476##537##454##447,"13.39753802,43.68772167",44111.736|||18905.030,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/Health-WASH/NGO/10417,2,"Provision of Minimum Service Package of Lifesaving Integrated Emergency Health Care  and Wash services and Response for the most Vulnerable Population groups ( IDPs and host Population )in the 7 Target Districts of Maqbanah, At Ta'iziyah, Jabal Habashy, Al Wazi'iyah, Mawza’a, Al Ma'afer and Dhubab in Taizz governorate.",7|||11,70.00|||30.00,31##32##,Taizz,1976##2229##1884##1857|||846##955##807##796,"13.39753802,43.68772167",78420.863|||33608.941,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/Health-WASH/NGO/10417,2,"Provision of Minimum Service Package of Lifesaving Integrated Emergency Health Care  and Wash services and Response for the most Vulnerable Population groups ( IDPs and host Population )in the 7 Target Districts of Maqbanah, At Ta'iziyah, Jabal Habashy, Al Wazi'iyah, Mawza’a, Al Ma'afer and Dhubab in Taizz governorate.",7|||11,70.00|||30.00,31##32##,Taizz,2352##2651##2244##2213|||1005##1134##959##945,"13.39753802,43.68772167",93124.775|||39910.618,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/Health-WASH/NGO/10417,2,"Provision of Minimum Service Package of Lifesaving Integrated Emergency Health Care  and Wash services and Response for the most Vulnerable Population groups ( IDPs and host Population )in the 7 Target Districts of Maqbanah, At Ta'iziyah, Jabal Habashy, Al Wazi'iyah, Mawza’a, Al Ma'afer and Dhubab in Taizz governorate.",7|||11,70.00|||30.00,31##32##,Taizz,1605##1811##1531##1509|||688##776##656##646,"13.39753802,43.68772167",63716.951|||27307.265,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/SHNFICCM/NGO/10342,2,"Emergency and Transitional Shelter, NFI, CCCM &amp; Livelihoods Supporting for IDPs in Al Mukha District, Governorate of Taiz",4,100.00,31##32##,Taizz,3452##3334##3442##3072,"13.39753802,43.68772167",1162645.900,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/WASH/NGO/10367,2,"WASH Live-Saving and Services for IDPs and Host Community in Al Mukha, At Taiziyah, Dimnat Khadir and Maqbanah Districts, Taiz Governorate",11,100.00,31##32##,Taizz,4708##4663##4650##4341,"13.39753802,43.68772167",357157.130,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/WASH/NGO/10367,2,"WASH Live-Saving and Services for IDPs and Host Community in Al Mukha, At Taiziyah, Dimnat Khadir and Maqbanah Districts, Taiz Governorate",11,100.00,31##32##,Taizz,3105##3076##3069##2864,"13.39753802,43.68772167",235723.706,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/WASH/NGO/10367,2,"WASH Live-Saving and Services for IDPs and Host Community in Al Mukha, At Taiziyah, Dimnat Khadir and Maqbanah Districts, Taiz Governorate",11,100.00,31##32##,Taizz,1411##1398##1395##1302,"13.39753802,43.68772167",107147.139,2018,Under Audit
CBPF,64,YEM-18/3420/SA1/WASH/NGO/10367,2,"WASH Live-Saving and Services for IDPs and Host Community in Al Mukha, At Taiziyah, Dimnat Khadir and Maqbanah Districts, Taiz Governorate",11,100.00,31##32##,Taizz,188##186##186##173,"13.39753802,43.68772167",14286.285,2018,Under Audit
CBPF,64,YEM-19/3420/RA1/Health/NGO/12776,1,Emergency Cholera response in Dhi Bin and Thula Districts of Amran governorate,7,100.00,31##32##,Amran,1399##1316##1416##1426,"16.35709040,43.87269369",206407.28,2019,Under Audit
CBPF,64,YEM-19/3420/RA1/Health/NGO/12776,1,Emergency Cholera response in Dhi Bin and Thula Districts of Amran governorate,7,100.00,31##32##,Amran,1735##1741##1689##1726,"16.35709040,43.87269369",206407.28,2019,Under Audit
CBPF,64,YEM-19/3420/SA1/Health-Nutrition-WASH/NGO/11908,2,"IYCY Integrated emergency life-saving interventions with Nutrition, Health , WASH under the parameter 1 for most vulnerable affected populations group with high risk of famine and with high SAM prevalence in Maqbanah, and Mawza districts in Taizz",7|||9|||11,45.00|||35.00|||20.00,31##32##,Taizz,2046##2996##3075##3294|||1591##2330##2393##2562|||909##1331##1368##1464,"13.39753802,43.68772167",243343.47|||189267.14|||108152.65,2019,Under Audit
CBPF,64,YEM-19/3420/SA1/Health-Nutrition-WASH/NGO/11908,2,"IYCY Integrated emergency life-saving interventions with Nutrition, Health , WASH under the parameter 1 for most vulnerable affected populations group with high risk of famine and with high SAM prevalence in Maqbanah, and Mawza districts in Taizz",7|||9|||11,45.00|||35.00|||20.00,31##32##,Taizz,731##1181##1262##1351|||569##918##982##1051|||324##525##561##601,"13.39753802,43.68772167",100427.46|||84977.08|||46351.14,2019,Under Audit
CBPF,64,YEM-19/3420/SA1/Health-Nutrition-WASH/NGO/11926,2,"Integrated Health, Nutrition and WaSH project in Milhan district of Al Mahwait Governorate and Maswar district of Amran governorate (P1 &amp; P2) 1st SA 2019",7|||9|||11,53.00|||32.00|||15.00,31##32##,Al Mahwit,1475##3728##1848##1766|||99##842##467##450|||2180##2150##2970##2700,"15.40140161,43.59523566",178590.84|||119060.56|||297651.41,2019,Under Audit
CBPF,64,YEM-19/3420/SA1/Health-Nutrition-WASH/NGO/11926,2,"Integrated Health, Nutrition and WaSH project in Milhan district of Al Mahwait Governorate and Maswar district of Amran governorate (P1 &amp; P2) 1st SA 2019",7|||9|||11,53.00|||32.00|||15.00,31##32##,Amran,444##957##539##548|||0##259##147##144|||0##0##0##0,"16.35709040,43.87269369",83342.39|||35718.17|||0.00,2019,Under Audit
CBPF,64,YEM-19/3420/SA1/Health-Nutrition-WASH/NGO/11926,2,"Integrated Health, Nutrition and WaSH project in Milhan district of Al Mahwait Governorate and Maswar district of Amran governorate (P1 &amp; P2) 1st SA 2019",7|||9|||11,53.00|||32.00|||15.00,31##32##,Amran,4812##16074##6046##5760|||152##1622##1184##1141|||0##0##0##0,"16.35709040,43.87269369",297651.41|||178590.84|||0.00,2019,Under Audit
CBPF,64,YEM-19/3420/SA1/Nutrition/INGO/11974,2,Emergency nutrition community-based assistant to most affected population (SA1 Parameter 1&amp;2) in 1 district (Qatabah) in Al Dhale'e and 2 districts (Mukha &amp; Dhoubab) in Taiz Governorates.,9,100.00,31##32##,Al Dhale'e,0##2147##23107##22201,"13.85996808,44.67423913",681159.90,2019,Under Audit
CBPF,64,YEM-19/3420/SA1/Nutrition/INGO/11974,2,Emergency nutrition community-based assistant to most affected population (SA1 Parameter 1&amp;2) in 1 district (Qatabah) in Al Dhale'e and 2 districts (Mukha &amp; Dhoubab) in Taiz Governorates.,9,100.00,31##32##,Taizz,0##248##3257##3129,"13.39753802,43.68772167",95166.93,2019,Under Audit
CBPF,64,YEM-19/3420/SA1/Nutrition/INGO/11974,2,Emergency nutrition community-based assistant to most affected population (SA1 Parameter 1&amp;2) in 1 district (Qatabah) in Al Dhale'e and 2 districts (Mukha &amp; Dhoubab) in Taiz Governorates.,9,100.00,31##32##,Taizz,0##495##5876##5645,"13.39753802,43.68772167",172495.99,2019,Under Audit
CBPF,64,YEM-19/3420/SA1/SHNFICCM/NGO/11815,2,"SMC and Shelter Upgrade for IDPs in Hosting Sites in Al Mukha District, Governorate of Taiz - Parameter 2",4,100.00,31##32##,Taizz,5594##5497##5756##5238,"13.39753802,43.68772167",243293.93,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/CCM/INGO/14591,2,"Improving quality of life for populations living within collective sites in Qa'atabah, Al Dhale’e",1,100.00,31##32##,Al Dhale'e,497##498##497##498,"13.85996808,44.67423913",494618.97,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/CCM/NGO/14574,2,"Site Management and Coordination to Ensure Basic Service Provision for IDPs in Hosting Sites in Al Mukha District, Governorate of Taiz – Line 1",1,100.00,31##32##,Taizz,5376##5287##5539##5043,"13.39753802,43.68772167",251659.72,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/CCM-SHNFI/NGO/14613,2,"Integrated Shelter, NFI and CCCM Assistance for the most vulnerable IDPs and host communities in Maqbanah and Al Mawasit in Taizz governorate.",1|||4,30.00|||70.00,31##32##,Taizz,0##0##0##0|||607##671##792##750,"13.39753802,43.68772167",0.00|||202319.14,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/CCM-SHNFI/NGO/14613,2,"Integrated Shelter, NFI and CCCM Assistance for the most vulnerable IDPs and host communities in Maqbanah and Al Mawasit in Taizz governorate.",1|||4,30.00|||70.00,31##32##,Taizz,776##864##970##932|||2339##2585##3053##2892,"13.39753802,43.68772167",404638.28|||404638.28,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/FSAC/INGO/14593,2,Provision of Emergency Food Security and Livelihood assistance for acutely food insecure households in Najera district of Hajja governorate,6,100.00,31##32##,Hajjah,3220##2940##4060##3780,"16.27488061,43.11225315",1055296.49,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/Health/INGO/14612,2,"Emergency health response for most affected IDPs and host population in Taiz governorate, at Mukha, Demnat Khadir and As Silw districts.",7,100.00,31##32##,Taizz,12267##12766##10448##10875,"13.39753802,43.68772167",295206.93,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/Health/INGO/14612,2,"Emergency health response for most affected IDPs and host population in Taiz governorate, at Mukha, Demnat Khadir and As Silw districts.",7,100.00,31##32##,Taizz,14661##15260##12489##12999,"13.39753802,43.68772167",352880.57,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/Health/INGO/14612,2,"Emergency health response for most affected IDPs and host population in Taiz governorate, at Mukha, Demnat Khadir and As Silw districts.",7,100.00,31##32##,Taizz,4642##4832##3955##4116,"13.39753802,43.68772167",111775.91,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/Health/NGO/14635,2,"Primary Health Services Project in Six Health Units in Kharif and Raydah Districts, Amran Governorate",7,100.00,31##32##,Amran,1964##3898##3401##3352,"16.35709040,43.87269369",161131.51,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/Health/NGO/14635,2,"Primary Health Services Project in Six Health Units in Kharif and Raydah Districts, Amran Governorate",7,100.00,31##32##,Amran,2079##4081##3601##3547,"16.35709040,43.87269369",161131.51,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/Health-WASH/NGO/14738,2,"The Emergency and  Life Sustained  WASH and Health  Response to the highly vulnerable IDPs, host communities and returnees  in  Al Maafer, Jabal Habashi  and Mawza districts, Taiz governorate.",7|||11,40.00|||60.00,31##32##,Taizz,1925##2197##1962##2022|||1925##2197##1962##2022,"13.39753802,43.68772167",112406.38|||112406.38,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/Health-WASH/NGO/14738,2,"The Emergency and  Life Sustained  WASH and Health  Response to the highly vulnerable IDPs, host communities and returnees  in  Al Maafer, Jabal Habashi  and Mawza districts, Taiz governorate.",7|||11,40.00|||60.00,31##32##,Taizz,2376##2712##2427##2498|||2376##2712##2427##2498,"13.39753802,43.68772167",112406.38|||112406.38,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/Health-WASH/NGO/14738,2,"The Emergency and  Life Sustained  WASH and Health  Response to the highly vulnerable IDPs, host communities and returnees  in  Al Maafer, Jabal Habashi  and Mawza districts, Taiz governorate.",7|||11,40.00|||60.00,31##32##,Taizz,3493##3988##3571##3676|||3493##3988##3571##3676,"13.39753802,43.68772167",149875.18|||149875.18,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/SHNFI-WASH/NGO/14615,2,"Shelter and WASH Project in Al Udayn, Mudhikhera and Jiblah Districts, Ibb Governorate",4|||11,57.00|||43.00,31##32##,Ibb,233##297##257##263|||0##0##0##0,"14.05521633,44.26319019",131274.03|||0.00,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/SHNFI-WASH/NGO/14615,2,"Shelter and WASH Project in Al Udayn, Mudhikhera and Jiblah Districts, Ibb Governorate",4|||11,57.00|||43.00,31##32##,Ibb,233##297##257##263|||3122##3927##3442##3509,"14.05521633,44.26319019",131274.03|||316868.34,2019,Under Audit
CBPF,64,YEM-19/3420/SA2/SHNFI-WASH/NGO/14615,2,"Shelter and WASH Project in Al Udayn, Mudhikhera and Jiblah Districts, Ibb Governorate",4|||11,57.00|||43.00,31##32##,Ibb,350##392##322##336|||0##0##0##0,"14.05521633,44.26319019",175032.04|||0.00,2019,Under Audit
CBPF,64,YEM-20/3420/SA1/CCM-SHNFI/NGO/17889,2,SMC and Shelter Upgrade for IDPs in Hosting Sites in Al Mukha District -priority 1  Governorate of Taizz.,1|||4,54.00|||46.00,31##32##,Taizz,1154##707##744##1116|||2049##1342##1275##2405,"13.39753802,43.68772167",146716.56|||135430.67,2020,Under Audit
CBPF,64,YEM-20/3420/SA1/Education/NGO/17882,2,"Parameter 1: Access to education in high priority areas in Al Mukha district ,Taizz Governorate.",3,100.00,31##32##,Taizz,0##0##6855##3695,"13.39753802,43.68772167",286546.00,2020,Under Audit
CBPF,64,YEM-20/3420/SA1/Health-WASH/NGO/17907,2,Covering gaps in emergency response by provision of primary health services in Ibb and Dhi As Sufal districts and WASH services for IDPs in Ibb Governorate (parameter2),7|||11,85.00|||15.00,31##32##,Ibb,0##0##0##0|||112##126##124##127,"14.05521633,44.26319019",0.00|||9040.78,2020,Under Audit
CBPF,64,YEM-20/3420/SA1/Health-WASH/NGO/17907,2,Covering gaps in emergency response by provision of primary health services in Ibb and Dhi As Sufal districts and WASH services for IDPs in Ibb Governorate (parameter2),7|||11,85.00|||15.00,31##32##,Ibb,0##0##0##0|||121##136##132##136,"14.05521633,44.26319019",0.00|||18081.55,2020,Under Audit
CBPF,64,YEM-20/3420/SA1/Health-WASH/NGO/17907,2,Covering gaps in emergency response by provision of primary health services in Ibb and Dhi As Sufal districts and WASH services for IDPs in Ibb Governorate (parameter2),7|||11,85.00|||15.00,31##32##,Ibb,6023##6486##5327##5327|||0##0##0##0,"14.05521633,44.26319019",159117.68|||0.00,2020,Under Audit
CBPF,64,YEM-20/3420/SA1/Health-WASH/NGO/17907,2,Covering gaps in emergency response by provision of primary health services in Ibb and Dhi As Sufal districts and WASH services for IDPs in Ibb Governorate (parameter2),7|||11,85.00|||15.00,31##32##,Ibb,9534##10778##10363##10778|||108##121##115##121,"14.05521633,44.26319019",148268.75|||27122.33,2020,Under Audit
CBPF,64,YEM-20/3420/SA1/WASH/NGO/17927,2,Restoring/maintaining sustainable and emergency WASH services to support the most affected people  in high priority districts in Maqbanah (parameter 1) and At Ta'iziyah (parameter 2) in Taiz Governorate.,11,100.00,31##32##,Taizz,16409##10057##10587##15880,"13.39753802,43.68772167",330442.26,2020,Under Audit
CBPF,64,YEM-20/3420/SA1/WASH/NGO/17927,2,Restoring/maintaining sustainable and emergency WASH services to support the most affected people  in high priority districts in Maqbanah (parameter 1) and At Ta'iziyah (parameter 2) in Taiz Governorate.,11,100.00,31##32##,Taizz,651##399##420##630,"13.39753802,43.68772167",58313.34,2020,Under Audit
CBPF,64,YEM-21/3420/SA 2/CCM/NGO/20717,2,"Site Management and Coordination to Enhance dignified living condition  for IDPs in Hosting Sites in Al Mukha District, Governorate of Taiz –  priority 1",1,100.00,31##32##,Taizz,1290##1383##1925##1720,"13.39753802,43.68772167",242531.55,2021,Under Audit
CBPF,64,YEM-21/3420/SA 2/Health-Education/NGO/20662,2,Provision of health and education services to improve dignified living conditions for the most vulnerable IDPs and host communities in Marib district of Marib governorate (priority 1),3|||7,55.00|||45.00,31##32##,Marib,20##20##200##200|||4248##4106##2974##2832,"15.56841151,45.76081505",156059.39|||127684.95,2021,Under Final Reporting
CBPF,64,YEM-21/3420/SA1/CCM-WASH/INGO/19696,2,"Providing emergency, life-saving assistance through Camp Coordination and Camp Management services and life-sustaining services through Water, Sanitation and Hygiene programming to the most vulnerable people in Ma’rib under priority number 3",1|||11,37.00|||63.00,31##32##,Marib,0##0##0##0|||2511##2511##1674##1673,"15.56841151,45.76081505",0.00|||648000.00,2021,Under Audit
CBPF,64,YEM-21/3420/SA1/CCM-WASH/INGO/19696,2,"Providing emergency, life-saving assistance through Camp Coordination and Camp Management services and life-sustaining services through Water, Sanitation and Hygiene programming to the most vulnerable people in Ma’rib under priority number 3",1|||11,37.00|||63.00,31##32##,Marib,4964##4255##4433##4078|||377##324##337##310,"15.56841151,45.76081505",444000.00|||108000.00,2021,Under Audit
CBPF,64,YEM-21/3420/SA1/Health-Nutrition/NGO/19503,2,"Priority 3: Provision of Primary and Secondary Health, and Nutrition Services in Khanfir District, Abyan Governorate.",7|||9,57.00|||43.00,31##32##,Abyan,6818##6590##4772##4545|||341##2750##1502##1443,"13.69554850,46.50340692",316049.76|||238423.51,2021,Under Audit
CBPF,64,YEM-21/3420/SA1/SHNFI/NGO/19546,2,Priority 1 and 3: Shelter Assistance to Vulnerable Conflict-Affected Households in Ma’rib City and Ma’rib Districts of Ma’rib governorate,4,100.00,31##32##,Marib,0##0##0##0,"15.56841151,45.76081505",0.00,2021,Under Audit
CBPF,64,YEM-21/3420/SA1/SHNFI/NGO/19546,2,Priority 1 and 3: Shelter Assistance to Vulnerable Conflict-Affected Households in Ma’rib City and Ma’rib Districts of Ma’rib governorate,4,100.00,31##32##,Marib,104##136##318##301,"15.56841151,45.76081505",74548.51,2021,Under Audit
CBPF,64,YEM-21/3420/SA1/SHNFI/NGO/19546,2,Priority 1 and 3: Shelter Assistance to Vulnerable Conflict-Affected Households in Ma’rib City and Ma’rib Districts of Ma’rib governorate,4,100.00,31##32##,Marib,439##479##793##887,"15.56841151,45.76081505",223645.52,2021,Under Audit
CBPF,64,YEM-21/3420/SA1/SHNFI/NGO/19552,2,"Provision of 150 Rental Subsidy &amp; 200 Livelihood assistance for IDPs in Jabal Habashi &amp; AlMa'afer districts, Governorate of Taiz - Priorities 3 &amp;4",4,100.00,31##32##,Taizz,411##429##618##642,"13.39753802,43.68772167",75000.00,2021,Under Audit
CBPF,64,YEM-21/3420/SA1/SHNFI/NGO/19552,2,"Provision of 150 Rental Subsidy &amp; 200 Livelihood assistance for IDPs in Jabal Habashi &amp; AlMa'afer districts, Governorate of Taiz - Priorities 3 &amp;4",4,100.00,31##32##,Taizz,412##428##617##643,"13.39753802,43.68772167",225000.00,2021,Under Audit
CBPF,64,YEM-22/3420/RA 3 /CCM-SHNFI/INGO/24476,1,"Provision of Integrated CCCM and Shelter/NFI life-saving assistance to Improve Dignified Living Conditions for Vulnerable Internally Displaced Persons in Abyan, Al Hodeidah and Hajjah Governorates ",1|||4,37.10|||62.90,31##32##,Abyan,1843##1781##1290##1229|||0##0##0##0,"13.69554850,46.50340692",126013.80|||0.00,2022,Implementation & Reporting
CBPF,64,YEM-22/3420/RA 3 /CCM-SHNFI/INGO/24476,1,"Provision of Integrated CCCM and Shelter/NFI life-saving assistance to Improve Dignified Living Conditions for Vulnerable Internally Displaced Persons in Abyan, Al Hodeidah and Hajjah Governorates ",1|||4,37.10|||62.90,31##32##,Al Hudaydah,4679##4851##6399##5669|||2464##2576##3248##2912,"15.00062889,43.04031959",337476.60|||396070.20,2022,Implementation & Reporting
CBPF,64,YEM-22/3420/RA 3 /CCM-SHNFI/INGO/24476,1,"Provision of Integrated CCCM and Shelter/NFI life-saving assistance to Improve Dignified Living Conditions for Vulnerable Internally Displaced Persons in Abyan, Al Hodeidah and Hajjah Governorates ",1|||4,37.10|||62.90,31##32##,Al Hudaydah,5094##3527##3905##4644|||324##339##426##382,"15.00062889,43.04031959",233059.80|||85261.20,2022,Implementation & Reporting
CBPF,64,YEM-22/3420/RA 3 /CCM-SHNFI/INGO/24476,1,"Provision of Integrated CCCM and Shelter/NFI life-saving assistance to Improve Dignified Living Conditions for Vulnerable Internally Displaced Persons in Abyan, Al Hodeidah and Hajjah Governorates ",1|||4,37.10|||62.90,31##32##,Hajjah,0##0##0##0|||4821##4436##5400##4628,"16.27488061,43.11225315",0.00|||700118.40,2022,Implementation & Reporting
CBPF,64,YEM-22/3420/RA 3 /WASH-CCM/NGO/24444,1,Enhancing Access to Protection and Humanitarian Services for the Most Vulnerable Host Community Members and Internally Displaced Persons (IDPs) through Multi-Sectoral and Integrated WASH and CCCM project in Al Wazi’iyah and Mawza Districts in Taiz Governorate  .,1|||11,9.00|||91.00,31##32##,Taizz,0##0##0##0|||3228##3339##4707##4859,"13.39753802,43.68772167",0.00|||400053.20,2022,Implementation & Reporting
CBPF,64,YEM-22/3420/RA 3 /WASH-CCM/NGO/24444,1,Enhancing Access to Protection and Humanitarian Services for the Most Vulnerable Host Community Members and Internally Displaced Persons (IDPs) through Multi-Sectoral and Integrated WASH and CCCM project in Al Wazi’iyah and Mawza Districts in Taiz Governorate  .,1|||11,9.00|||91.00,31##32##,Taizz,259##313##318##333|||2499##2829##3170##3081,"13.39753802,43.68772167",81262.18|||400053.20,2022,Implementation & Reporting
CBPF,64,YEM-22/3420/SA1/Education/NGO/22675,2,Provision of Equal &amp; inclusive   education   to the most vulnerable school-aged girls and boys from IDPs &amp; host community  in Al Wazi'iyah district – Taiz Governorate . [Priority II],3,100.00,31##32##,Taizz,55##40##688##1169,"13.39753802,43.68772167",200999.93,2022,Implementation & Reporting
CBPF,72,IRQ-15/3884/SA/E/UN/1872,2,"Providing Access to Learning Opportunities for Vulnerable Children in Babylon, Baghdad and Diyla governorates, Iraq",3,100.00,37##,Babil,0##0##490##490,"32.49635200,44.45780100",92946.363,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/E/UN/1872,2,"Providing Access to Learning Opportunities for Vulnerable Children in Babylon, Baghdad and Diyla governorates, Iraq",3,100.00,37##38##,Baghdad,0##0##2944##2944,"33.29102600,44.46714200",557678.178,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/E/UN/1872,2,"Providing Access to Learning Opportunities for Vulnerable Children in Babylon, Baghdad and Diyla governorates, Iraq",3,100.00,37##,Diyala,0##0##1471##1471,"33.88330000,45.06670000",278839.089,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/H/UN/1803,2,"Strengthening essential life-saving primary and secondary health care services for most vulnerable IDPs and host community populations in Iraq focusing on Anbar, Kirkuk, Salah El din and Baghdad",7,100.00,37##,Al Anbar,45681##47547##37459##38902,"32.90000000,41.60000000",678878.118,2015,Under Final Reporting
CBPF,72,IRQ-15/3884/SA/H/UN/1803,2,"Strengthening essential life-saving primary and secondary health care services for most vulnerable IDPs and host community populations in Iraq focusing on Anbar, Kirkuk, Salah El din and Baghdad",7,100.00,37##,Al Sulaymaniyah,7613##7924##6242##6483,"35.54970100,45.44431700",113146.353,2015,Under Final Reporting
